"x"
0.0156789585206153
0.0615092069997784
0.0132752272000297
0.0117175901572282
0.0171461588349706
0.0359059686575754
0.0182425326935275
0.0172471818539234
0.0129740897179088
0.011380641402943
0.0372968830419387
0.0161294045134431
0.0191342616511981
0.0176728628453178
0.0492966451518896
0.0164724535343685
0.00866878493644671
0.0118700457032022
0.0488545794094815
0.0211186243803539
0.0147791724605265
0.0157276186195421
0.0257499933009175
0.0366270682478909
0.0367940461440055
0.0198909463015332
0.0494734418204716
0.0164534685064212
0.0354606431198414
0.0157554310803241
0.0569043872491335
0.019605794754082
0.0341854746302435
0.0247048577626635
0.0519663272586872
0.0487312227557616
0.0314675915967915
0.0291245730975149
0.0307663812652609
0.0267685438964959
0.019036071286026
0.0197457189131964
0.0232897919842689
0.0292477822664317
0.0794761429349339
0.0806417700782887
0.0684608716276007
0.0245854618528116
0.0275482126362383
0.0353682309361067
0.0405802370300992
0.099904185500333
0.0532477823630609
0.0354096875514225
0.025291108944606
0.0675787666987994
0.0361145298604544
0.0291893826815135
0.0464456645230695
0.0527752743794843
0.0119340290463469
0.0243702386223845
0.0256363135060205
0.0201198305028353
0.0150688500731208
0.0221668592715773
0.0240339582882067
